40 ; nwavenumber
37 ; ncategories
wavenumber

  250,   333,   400,   469,   541,   581,   610,
  667,   676,   800,   870,   909,   944,  1000,
 1087,  1111,  1149,  1220,  1266,  1389,  1538,
 1613,  1667,  1818,  2000,  2222,  2667,  2948,
 3333,  3704,  4000,  4444,  5000,  6510,  9434,
14409, 18182, 29674, 33333, 57600

sulfate_30% (sulfate 30% RH)
Extinction coefficient (m^2/g)
0.01334,0.02236,0.03702,0.06503,0.02595,      
0.01451,0.01208,0.06943,0.10739,0.08986,      
0.15338,0.11933,0.07266,0.50591,0.60031,      
0.65248,0.83260,0.53998,0.16482,0.60973,      
0.95886,0.99110,0.98301,0.99815,0.99999,      
1.00000,1.00000,1.00000,1.00000,1.00000 
Asymmetry parameter 
0.02520,0.03978,0.05352,0.06457,0.08166,      
0.06896,0.09079,0.09489,0.09622,0.11808,      
0.13897,0.15122,0.16242,0.17977,0.16226,      
0.15752,0.17770,0.21285,0.22558,0.24439,      
0.27222,0.27981,0.27836,0.32168,0.34950,      
0.37832,0.42817,0.44509,0.43040,0.52232,      
0.54304,0.56725,0.59329,0.64549,0.70296,      
0.74613,0.76064,0.76886,0.76704,0.76704 

sulfate_90% (sulfate 90% RH)
Extinction coefficient (m^2/g)
.3206E+00,.2979E+00,.3613E+00,.4841E+00,.4972E+00,      
.9899E+00,.7592E+00,.7866E+00,.7832E+00,.6129E+00,      
.3768E+00,.2775E+00,.2254E+00,.2192E+00,.1142E+01,      
.1049E+01,.5309E+00,.2002E+00,.1931E+00,.5200E+00,      
.2828E+00,.4759E+00,.6044E+00,.1487E+00,.2076E+00,      
.2780E+00,.4722E+00,.1063E+01,.3123E+01,.4616E+00,      
.6528E+00,.9759E+00,.1398E+01,.2661E+01,.5501E+01,      
.1024E+02,.1320E+02,.1860E+02,.1943E+02,.1943E+02 
Single-scattering albedo 
0.00104,0.00211,0.00374,0.00501,0.00792,      
0.00559,0.01068,0.00866,0.00858,0.00781,      
0.01281,0.02120,0.03529,0.06422,0.02745,      
0.01610,0.01606,0.08202,0.12021,0.10192,      
0.17368,0.12779,0.07625,0.52376,0.61193,      
0.66268,0.85270,0.57789,0.17398,0.60387,      
0.95891,0.99165,0.98339,0.99817,0.99999,      
1.00000,1.00000,1.00000,1.00000,1.00000 
 
0.02739,0.04333,0.05757,0.06909,0.08561,      
0.07517,0.09476,0.09980,0.10116,0.12387,      
0.14574,0.15853,0.17011,0.18775,0.17527,      
0.17212,0.19191,0.22514,0.23755,0.25697,      
0.28566,0.29230,0.29039,0.33535,0.36318,      
0.39208,0.44166,0.45868,0.44233,0.53745,      
0.55722,0.58066,0.60600,0.65665,0.71208,      
0.75331,0.76673,0.77318,0.77151,0.77151 

sulfate_91% (sulfate 91% RH)
Extinction coefficient (m^2/g)
